CDH23-AS1	HSALNG0078712
DDIT4-AS1	HSALNG0078773
DNAJC9-AS1	HSALNG0078831
PPP3CB-AS1	HSALNG0078847
ZSWIM8-AS1	HSALNG0078878
ZNF503-AS1	HSALNG0078947
ZNF503-AS2	HSALNG0078960
KCNMA1-AS1	HSALNG0079026
KCNMA1-AS2	HSALNG0079032
KCNMA1-AS3	HSALNG0079037
DLG5-AS1	HSALNG0079068
LINC00595', 'LINC00856,LINC00856,LINC00595	HSALNG0079090
ZMIZ1-AS1	HSALNG0079114
LINC02679,NUTM2B-AS1	HSALNG0079152
SFTPD-AS1	HSALNG0142614
TMEM254-AS1	HSALNG0079172
LINC00857	HSALNG0079188
LINC02655	HSALNG0079228
NRG3-AS1	HSALNG0079265
LINC02650	HSALNG0079295
CERNA2	HSALNG0079313
LINC00858	HSALNG0079328
LINC01519	HSALNG0079359
LINC02647	HSALNG0079370
LINC01520	HSALNG0079377
GRID1-AS1	HSALNG0079385
ADIRF-AS1	HSALNG0079425
NUTM2A-AS1	HSALNG0079448
LINC00863	HSALNG0079456
FAM245A	HSALNG0079458
ACTA2-AS1	HSALNG0079547
FAS-AS1	HSALNG0079552
SLC16A12-AS1	HSALNG0079581
LINC00865	HSALNG0079601
LINC01374	HSALNG0079606
LINC01375	HSALNG0079608
LINC02653	HSALNG0079614
LINC00502	HSALNG0079643
HECTD2-AS1	HSALNG0079658
TNKS2-AS1	HSALNG0079677
PLCE1-AS2	HSALNG0079788
PLCE1-AS1	HSALNG0079793
ENTPD1-AS1	HSALNG0079852
SLIT1-AS1	HSALNG0079921
LINC00866	HSALNG0079981
LINC01475	HSALNG0080047
DNMBP-AS1	HSALNG0080076
OLMALINC	HSALNG0080102
TLX1NB	HSALNG0080181
LINC01514	HSALNG0080188
LBX1-AS1	HSALNG0080195
LINC02681	HSALNG0080196
KCNIP2-AS1	HSALNG0080249
RPARP-AS1	HSALNG0080293
NEURL1-AS1	HSALNG0080368
SH3PXD2A-AS1	HSALNG0080389
ITPRIP-AS1	HSALNG0080423
CFAP58-DT	HSALNG0080427
LINC02620	HSALNG0080429
SORCS3-AS1	HSALNG0080438
LINC02627	HSALNG0080450
LINC02624	HSALNG0080468
LINC01435	HSALNG0080498
LINC02661	HSALNG0080520
ADD3-AS1	HSALNG0080557
PDCD4-AS1	HSALNG0080613
LINC02626	HSALNG0080828
MIR3663HG	HSALNG0080889
EMX2OS	HSALNG0080912
LINC02674	HSALNG0080922
CASC2	HSALNG0080948
LINC00867	HSALNG0080970
GRK5-IT1	HSALNG0081029
LINC01561	HSALNG0081106
WDR11-AS1	HSALNG0081111
LINC01153	HSALNG0081139
LINC02641	HSALNG0081287
FAM53B-AS1	HSALNG0081359
TEX36-AS1	HSALNG0081415
EDRF1-DT,EDRF1-AS1	HSALNG0081418
FANK1-AS1	HSALNG0081432
LINC00601	HSALNG0081449
LINC01163	HSALNG0081511
LINC02667	HSALNG0081545
LINC02666	HSALNG0081588
LINC02646	HSALNG0081627
TCERG1L-AS1	HSALNG0081682
LINC01164	HSALNG0142896
LINC02870	HSALNG0081790
LINC01165	HSALNG0142899
LINC01166,LINC01167	HSALNG0081842
LINC01168	HSALNG0081845
ADGRA1-AS1	HSALNG0081859
MIR202HG	HSALNG0081886
LINC01001	HSALNG0081933
LMNTD2-AS1	HSALNG0081989
MIR210HG	HSALNG0081992
LINC02688	HSALNG0082072
MUC5B-AS1	HSALNG0082084
TOLLIP-AS1	HSALNG0082091
LINC02689	HSALNG0082098
KRTAP5-AS1	HSALNG0082122
FAM99A	HSALNG0082135
FAM99B	HSALNG0082137
LINC02708	HSALNG0082138
LINC01150	HSALNG0082161
MRPL23-AS1	HSALNG0082176
LINC01219	HSALNG0082177
H19	HSALNG0082178
IGF2-AS	HSALNG0082197
CD81-AS1	HSALNG0082224
KCNQ1OT1	HSALNG0082235
KCNQ1-AS1	HSALNG0082241
KCNQ1DN	HSALNG0082243
CARS1-AS1	HSALNG0082262
MRGPRG-AS1	HSALNG0082278
RRM1-AS1	HSALNG0082343
LINC02749	HSALNG0082346
BGLT3	HSALNG0082362
CASC23	HSALNG0082526
TUB-AS1	HSALNG0082528
RIC3-DT	HSALNG0082537
TMEM9B-AS1	HSALNG0082585
LINC02709	HSALNG0082630
SBF2-AS1	HSALNG0082631
MRVI1-AS1	HSALNG0082653
ZBED5-AS1	HSALNG0082661
LINC02752	HSALNG0082669
LINC02547	HSALNG0082710
LINC00958,RASSF10-DT	HSALNG0082749
FAR1-IT1	HSALNG0082776
LINC02548	HSALNG0082784
LINC02545	HSALNG0082786
LINC02683	HSALNG0082789
SPON1-AS1	HSALNG0082800
LINC02751	HSALNG0082864
LINC02682	HSALNG0082882
LINC02729	HSALNG0082963
CSRP3-AS1	HSALNG0083044
NAV2-IT1	HSALNG0083050
NAV2-AS5	HSALNG0083054
NAV2-AS4	HSALNG0083056
NAV2-AS3	HSALNG0083068
NAV2-AS2	HSALNG0083071
NAV2-AS1	HSALNG0143146
LINC01495	HSALNG0083139
LINC02718	HSALNG0083154
LINC02726	HSALNG0083186
LINC02686	HSALNG0083205
LINC02699	HSALNG0083242
ANO3-AS1	HSALNG0083261
BBOX1-AS1	HSALNG0083285
BDNF-AS	HSALNG0083301
LGR4-AS1	HSALNG0083303
LINC00678	HSALNG0083314
LINC02758,LINC02742	HSALNG0083352
LINC02755	HSALNG0083361
LINC02546	HSALNG0083365
LINC01616	HSALNG0083371
MPPED2-AS1	HSALNG0083398
PAUPAR,PAX6-AS1	HSALNG0083445
WT1-AS	HSALNG0083476
LINC00294	HSALNG0083507
CSTF3-DT	HSALNG0083517
FBXO3-DT	HSALNG0083541
LINC02722	HSALNG0083542
LINC02721	HSALNG0083543
LINC02707	HSALNG0083578
CD44-AS1	HSALNG0083610
LINC02760	HSALNG0083707
LINC02759	HSALNG0083723
LINC01493	HSALNG0083726
LINC02741	HSALNG0083774
LINC01499	HSALNG0083778
LINC02745,LINC02740	HSALNG0083786
MIR670HG	HSALNG0083832
ALKBH3-AS1	HSALNG0083844
LINC02704	HSALNG0083894
TSPAN18-AS1	HSALNG0083896
LINC02685	HSALNG0083903
LINC02696	HSALNG0083922
LINC02687	HSALNG0083923
LINC02690	HSALNG0083947
LINC02716	HSALNG0083950
LINC02710	HSALNG0083975
LINC02489	HSALNG0083979
LRP4-AS1	HSALNG0084011
MADD-AS1	HSALNG0084043
PTPRJ-AS1	HSALNG0143176
LINC02750	HSALNG0084162
LINC02735	HSALNG0084226
FAM111A-DT	HSALNG0084388
LINC02739	HSALNG0084418
LINC02705	HSALNG0084445
MYRF-AS1	HSALNG0084552
LINC02733	HSALNG0084581
SNHG1	HSALNG0084672
PPP1R14B-AS1	HSALNG0084765
LINC02723	HSALNG0084788
LINC02724	HSALNG0142997
NRXN2-AS1	HSALNG0084802
MIR194-2HG	HSALNG0084833
NEAT1	HSALNG0084892
LINC02736	HSALNG0084900
MALAT1	HSALNG0084905
ZNRD2-AS1	HSALNG0084917
RELA-DT	HSALNG0084930
OVOL1-AS1	HSALNG0084947
RPS6KB2-AS1	HSALNG0143206
LINC02754	HSALNG0085201
LINC02701	HSALNG0085268
MRGPRF-AS1	HSALNG0085291
LINC02747	HSALNG0085348
LINC01488	HSALNG0085350
LINC02753	HSALNG0085405
LINC02584	HSALNG0085408
ANO1-AS1	HSALNG0143213
SHANK2-AS2,SHANK2-AS1	HSALNG0085443
SHANK2-AS3	HSALNG0141626
LINC01537	HSALNG0141635
PDE2A-AS2	HSALNG0143016
PDE2A-AS1	HSALNG0085572
ARAP1-AS1	HSALNG0085574
ARAP1-AS2	HSALNG0085577
P4HA3-AS1	HSALNG0085691
UVRAG-DT	HSALNG0085819
LINC02761	HSALNG0143221
LINC02757	HSALNG0085867
RSF1-IT2	HSALNG0085925
RSF1-IT1	HSALNG0085929
KCTD21-AS1	HSALNG0085965
LINC02728	HSALNG0085981
LINC02720	HSALNG0086015
MIR4300HG	HSALNG0086082
LINC02734	HSALNG0086096
RAB30-DT	HSALNG0086112
PCF11-AS1	HSALNG0086125
DLG2-AS2	HSALNG0086150
LINC02695	HSALNG0086221
FZD4-DT	HSALNG0086260
LINC02711	HSALNG0086289
GRM5-AS1	HSALNG0086323
DISC1FP1	HSALNG0086377
LINC02748	HSALNG0086393
LINC02756	HSALNG0086414
LINC02746	HSALNG0086434
LINC02700	HSALNG0086530
JRKL-AS1	HSALNG0086614
LINC02737	HSALNG0086618
LINC02553	HSALNG0086638
LINC02713	HSALNG0086648
ARHGAP42-AS1	HSALNG0143248
PGR-AS1	HSALNG0086714
LINC02552	HSALNG0086855
LINC02719	HSALNG0086912
LINC02715	HSALNG0087023
LINC02732	HSALNG0087054
LINC02550	HSALNG0087081
ALG9-IT1	HSALNG0087142
LINC02762	HSALNG0087194
LINC02763	HSALNG0087203
LINC02764	HSALNG0087207
NCAM1-AS1	HSALNG0087232
LINC02698,LINC02703	HSALNG0087358
LINC00900	HSALNG0087365
LINC02151	HSALNG0143265
LINC02702	HSALNG0087402
APOA1-AS	HSALNG0087416
BACE1-AS	HSALNG0087449
CCDC84-DT	HSALNG0087593
USP2-AS1	HSALNG0087648
NECTIN1-AS1	HSALNG0087662
LINC02744	HSALNG0087676
MIR100HG	HSALNG0087764
LINC02727	HSALNG0087822
CCDC15-DT	HSALNG0087929
PKNOX2-AS1	HSALNG0087938
GSEC	HSALNG0088026
KIRREL3-AS1	HSALNG0088034
KIRREL3-AS2	HSALNG0088044
KIRREL3-AS3	HSALNG0088047
LINC02712	HSALNG0088054
LINC02725,LINC02098	HSALNG0088083
ETS1-AS1	HSALNG0088103
SENCR	HSALNG0088110
LINC01395	HSALNG0088162
LINC00167	HSALNG0088189
ZBTB44-DT	HSALNG0088214
LINC02873	HSALNG0088232
LINC02551	HSALNG0088252
NTM-AS1	HSALNG0088290
NTM-IT	HSALNG0088301
OPCML-IT2	HSALNG0088314
OPCML-IT1	HSALNG0088325
LINC02743	HSALNG0088333
LINC02730	HSALNG0088356
LINC02731	HSALNG0088357
LINC02706	HSALNG0088409
LINC02714	HSALNG0088413
LINC02697	HSALNG0088423
LINC02684,LINC02717	HSALNG0088428
FAM138D	HSALNG0088434
NINJ2-AS1	HSALNG0088498
LINC02455	HSALNG0088499
LINC00942	HSALNG0088539
LINC00940	HSALNG0143555
CACNA1C-IT1	HSALNG0088576
CACNA1C-IT2	HSALNG0088579
CACNA1C-AS4	HSALNG0088584
CACNA1C-IT3	HSALNG0088587
CACNA1C-AS3	HSALNG0088594
CACNA1C-AS2,CACNA1C-AS1	HSALNG0088597
ITFG2-AS1	HSALNG0088600
LINC02371	HSALNG0088601
TSPAN9-IT1	HSALNG0088636
LINC02827	HSALNG0088646
LINC02417	HSALNG0088652
PARP11-AS1	HSALNG0088677
CCND2-AS1	HSALNG0088703
GAU1	HSALNG0088745
LINC02443	HSALNG0088780
CD27-AS1	HSALNG0088857
MIR200CHG	HSALNG0088950
C1RL-AS1	HSALNG0088972
FAM66C	HSALNG0089050
LINC02449	HSALNG0089055
LINC00937	HSALNG0089057
A2ML1-AS1	HSALNG0089088
A2ML1-AS2	HSALNG0089093
LINC00612	HSALNG0089110
A2M-AS1	HSALNG0089113
LINC00987	HSALNG0089130
LINC02367	HSALNG0089140
LINC02390	HSALNG0089168
LINC02470	HSALNG0089182
CLEC12A-AS1	HSALNG0143571
GABARAPL1-AS1	HSALNG0089212
LINC02617	HSALNG0143572
LINC02598	HSALNG0089222
LINC02446	HSALNG0089242
LINC02366	HSALNG0143333
LINC01252	HSALNG0089327
LOH12CR2	HSALNG0089375
GPRC5D-AS1	HSALNG0089423
LINC01559	HSALNG0089456
PLBD1-AS1	HSALNG0089514
LINC01489	HSALNG0143348
RERG-AS1	HSALNG0089539
RERG-IT1	HSALNG0143584
LINC02378	HSALNG0089633
LINC02398	HSALNG0089710
LINC02468	HSALNG0089723
SOX5-AS1	HSALNG0089862
LINC00477	HSALNG0089868
RASSF8-AS1	HSALNG0089954
ARNTL2-AS1	HSALNG0090028
OVCH1-AS1	HSALNG0090102
LINC02386	HSALNG0090118
LINC00941	HSALNG0090149
DDX11-AS1	HSALNG0090163
LINC02387	HSALNG0090195
DENND5B-AS1	HSALNG0090209
LINC02422	HSALNG0090229
CPNE8-AS1	HSALNG0090432
LINC02406	HSALNG0090446
LINC02555	HSALNG0090479
LINC02471	HSALNG0090481
LRRK2-DT	HSALNG0090483
LINC02400	HSALNG0090527
LINC02402	HSALNG0090562
LINC02451,LINC02461,LINC02450	HSALNG0090565
PCED1B-AS1	HSALNG0090741
LINC02416	HSALNG0090757
LINC02156	HSALNG0090758
LINC02354	HSALNG0090798
ADCY6-DT	HSALNG0090878
DDN-AS1	HSALNG0090908
BCDIN3D-AS1	HSALNG0090979
LINC02395	HSALNG0090981
LINC02396	HSALNG0090983
FIGNL2-DT	HSALNG0091107
NR4A1AS	HSALNG0091146
LINC00592	HSALNG0091158
LINC02874	HSALNG0091161
KRT7-AS	HSALNG0143634
KRT73-AS1	HSALNG0091196
MYG1-AS1	HSALNG0091261
PCBP2-OT1	HSALNG0091277
CISTR	HSALNG0091306
HOXC13-AS	HSALNG0091316
HOTAIR	HSALNG0091318
HOXC-AS3	HSALNG0091319
HOXC-AS2,HOXC-AS1	HSALNG0091321
FAM242C	HSALNG0091334
LINC02381,SMUG1-AS1	HSALNG0091335
SCAT2	HSALNG0091359
LINC01154	HSALNG0091365
LRP1-AS	HSALNG0091595
AGAP2-AS1	HSALNG0091650
GIHCG	HSALNG0091676
LINC02403	HSALNG0091683
LINC02388	HSALNG0091714
LINC02448	HSALNG0091749
LINC01465	HSALNG0143651
RXYLT1-AS1	HSALNG0091909
LINC02389	HSALNG0091962
LINC02231	HSALNG0091963
LINC02454	HSALNG0091990
HMGA2-AS1	HSALNG0092015
LINC02425	HSALNG0092025
LLPH-DT	HSALNG0092036
LINC02408	HSALNG0092088
LINC02420	HSALNG0092094
LINC02442	HSALNG0092107
LINC02421	HSALNG0092121
LINC01479	HSALNG0092129
IFNG-AS1	HSALNG0092137
LINC02384	HSALNG0092152
LINC02373	HSALNG0092259
PRANCR	HSALNG0092289
LINC02821	HSALNG0092300
TRHDE-AS1	HSALNG0092387
LINC02444	HSALNG0092408
LINC02445	HSALNG0092424
LINC02882	HSALNG0092426
LINC02394	HSALNG0092432
CAPS2-AS1	HSALNG0092479
LNCOG	HSALNG0092540
LINC02464	HSALNG0092585
LINC02424	HSALNG0092606
PPP1R12A-AS1	HSALNG0092662
LINC01490	HSALNG0092694
PPFIA2-AS1	HSALNG0092711
LINC02426	HSALNG0092727
LINC02820	HSALNG0092808
LINC02258	HSALNG0143457
LINC02458	HSALNG0092928
POC1B-AS1	HSALNG0092950
ATP2B1-AS1	HSALNG0092957
LINC02399	HSALNG0092967
LINC02392	HSALNG0092974
LINC02822	HSALNG0092976
LINC00615	HSALNG0092993
LINC02823	HSALNG0093015
LINC02404	HSALNG0093027
LINC01619	HSALNG0093041
LINC02391	HSALNG0093052
LINC02397,CLLU1	HSALNG0093062
LINC02413	HSALNG0093083
LINC02412	HSALNG0093098
SOCS2-AS1	HSALNG0093119
CEP83-DT	HSALNG0093183
LINC02410	HSALNG0093265
LINC02452	HSALNG0093286
RMST	HSALNG0093320
LINC02409	HSALNG0093333
LINC02453	HSALNG0093379
TMPO-AS1	HSALNG0093383
LINC02456,HELLPAR	HSALNG0093557
LINC00485	HSALNG0093577
LINC02401	HSALNG0093608
LINC02385	HSALNG0093644
CASC18	HSALNG0093715
LINC01498	HSALNG0093824
USP30-AS1	HSALNG0093872
LINC01486	HSALNG0093885
FAM222A-AS1	HSALNG0093910
LINC01405	HSALNG0094020
LINC02356	HSALNG0094035
ATXN2-AS	HSALNG0094044
MAPKAPK5-AS1	HSALNG0094063
LHX5-AS1	HSALNG0094159
LINC01234	HSALNG0094161
LINC02459	HSALNG0094203
TBX5-AS1	HSALNG0094210
LINC02463	HSALNG0094277
LINC02457	HSALNG0094326
LINC00173	HSALNG0094327
TESC-AS1	HSALNG0094371
LINC02460	HSALNG0094436
LINC02423	HSALNG0094441
LINC02440	HSALNG0094443
LINC02439	HSALNG0094445
LINC00934	HSALNG0094470
PXN-AS1	HSALNG0094500
NRAV	HSALNG0094525
HNF1A-AS1	HSALNG0094549
KDM2B-DT	HSALNG0094583
LINC01089	HSALNG0094605
CLIP1-AS1	HSALNG0094650
PITPNM2-AS1	HSALNG0094706
SBNO1-AS1	HSALNG0094721
TMED2-DT	HSALNG0094749
THRIL	HSALNG0094870
LINC00939	HSALNG0094921
LINC02826	HSALNG0094922
LINC02359,LINC02467	HSALNG0094925
LINC02350,LINC02347	HSALNG0094936
LINC02825	HSALNG0143760
LINC02824	HSALNG0094962
LINC00943	HSALNG0094963
LINC00944	HSALNG0094964
LINC02372	HSALNG0094970
LINC02405	HSALNG0094974
LINC02376	HSALNG0094989
LINC02375	HSALNG0094994
LINC02411	HSALNG0095013
LINC00508	HSALNG0095028
LINC02393	HSALNG0095036
LINC00507	HSALNG0095037
LINC02441	HSALNG0095038
LINC02369	HSALNG0095040
LINC02368	HSALNG0095041
TMEM132D-AS1	HSALNG0095075
TMEM132D-AS2	HSALNG0095076
LINC02418	HSALNG0095095
LINC02419	HSALNG0095100
FZD10-AS1	HSALNG0095105
ADGRD1-AS1	HSALNG0095161
LINC01257	HSALNG0095172
LINC02415	HSALNG0095187
LINC02370	HSALNG0095191
LINC02414	HSALNG0095220
LINC02361	HSALNG0095275
ZNF84-DT	HSALNG0095368
FAM230C	HSALNG0143784
LINC00349	HSALNG0095396
LINC00388	HSALNG0143926
LINC00387	HSALNG0095407
LINC00408	HSALNG0095432
LINC00442	HSALNG0143786
LINC00421	HSALNG0095455
LINC00350	HSALNG0095462
PSPC1-AS2	HSALNG0143787
LINC01072	HSALNG0095508
LINC00556	HSALNG0095518
LATS2-AS1	HSALNG0143791
LINC01046	HSALNG0095589
LINC00539	HSALNG0095595
ZDHHC20-IT1	HSALNG0095603
LINC00424	HSALNG0095643
LINC00621	HSALNG0095693
LINC00362	HSALNG0095720
SACS-AS1	HSALNG0095728
LINC00327	HSALNG0095730
LINC00352	HSALNG0095733
SPATA13-AS1	HSALNG0095774
C1QTNF9-AS1	HSALNG0095778
LINC00566	HSALNG0095782
LINC01053	HSALNG0095832
LINC00463	HSALNG0095831
LINC01076	HSALNG0095835
LINC00415	HSALNG0095855
WASF3-AS1	HSALNG0095886
USP12-AS1,USP12-AS2	HSALNG0095916
LINC00412,LINC02340	HSALNG0095919
LINC01079	HSALNG0095936
PLUT	HSALNG0095970
LINC00543	HSALNG0143804
PAN3-AS1	HSALNG0095998
MTUS2-AS2	HSALNG0096051
MTUS2-AS1	HSALNG0096055
LINC00297	HSALNG0096074
LINC00572	HSALNG0096078
LINC00544	HSALNG0096079
LINC00365	HSALNG0096088
LINC00384	HSALNG0096097
LINC00385	HSALNG0096098
LINC00427	HSALNG0096110
LINC00426	HSALNG0096112
LINC01058	HSALNG0096114
LINC00398	HSALNG0096142
LINC00545	HSALNG0096145
TEX26-AS1	HSALNG0096149
LINC01066	HSALNG0096156
FRY-AS1	HSALNG0096204
N4BP2L2-IT2	HSALNG0096226
LINC00423	HSALNG0096242
STARD13-IT1	HSALNG0096257
STARD13-AS	HSALNG0096258
LINC02344	HSALNG0096268
LINC00457	HSALNG0096320
LINC02343	HSALNG0096321
LINC00445	HSALNG0096356
SPART-AS1	HSALNG0096379
SMAD9-IT1	HSALNG0096402
LINC01048	HSALNG0096434
LINC00547	HSALNG0096435
LINC02334	HSALNG0096444
LINC00571	HSALNG0096450
LINC00437	HSALNG0096465
LINC00366	HSALNG0096467
FREM2-AS1	HSALNG0096476
LINC00598	HSALNG0096529
LINC00332	HSALNG0096537
VWA8-AS1	HSALNG0096646
LINC02341	HSALNG0096664
LINC01050	HSALNG0096679
LINC00428	HSALNG0096682
LINC00400	HSALNG0096694
ENOX1-AS2	HSALNG0096704
ENOX1-AS1	HSALNG0096705
NRAD1	HSALNG0096723
LINC00390	HSALNG0096732
SMIM2-AS1	HSALNG0096734
SMIM2-IT1	HSALNG0096736
TUSC8	HSALNG0096756
TSC22D1-AS1	HSALNG0143832
LINC00407	HSALNG0096769
LINC00330	HSALNG0096775
TPT1-AS1	HSALNG0096821
SLC25A30-AS1	HSALNG0143836
LINC01055	HSALNG0096844
CPB2-AS1	HSALNG0096857
LINC00563	HSALNG0096874
LINC01198	HSALNG0096884
HTR2A-AS1	HSALNG0096901
LINC00562	HSALNG0096938
SUCLA2-AS1	HSALNG0096951
MED4-AS1	HSALNG0096958
RB1-DT	HSALNG0096978
LINC01077	HSALNG0097002
LINC00462	HSALNG0097004
DLEU2	HSALNG0097094
DLEU1,DLEU7-AS1	HSALNG0097105
RNASEH2B-AS1	HSALNG0097134
INTS6-AS1	HSALNG0097177
LINC02333	HSALNG0097251
LINC00345	HSALNG0097265
SUGT1-DT	HSALNG0097271
LINC01065	HSALNG0097296
LINC00558	HSALNG0097318
LINC00458	HSALNG0097328
LINC02335	HSALNG0097351
LINC02338	HSALNG0097442
LINC00374	HSALNG0097443
DIAPH3-AS1	HSALNG0097487
DIAPH3-AS2	HSALNG0097492
LINC00434	HSALNG0097498
LINC00378,LINC01442	HSALNG0097510
LINC02339	HSALNG0143987
LINC00358	HSALNG0097564
LINC01075	HSALNG0097574
LINC01074	HSALNG0097576
LINC00459	HSALNG0143856
LINC00448	HSALNG0097590
LINC00376	HSALNG0097602
LINC00395	HSALNG0097614
LINC00355	HSALNG0097622
LINC01052	HSALNG0097676
PCDH9-AS1	HSALNG0097692
PCDH9-AS2	HSALNG0097698
PCDH9-AS3	HSALNG0097700
PCDH9-AS4	HSALNG0097701
LINC00364	HSALNG0097712
LINC00550	HSALNG0097760
LINC02342	HSALNG0143860
LINC00383	HSALNG0097781
ATXN8OS	HSALNG0097806
LINC00348	HSALNG0097840
LINC00393	HSALNG0097919
LINC00392	HSALNG0097924
LINC00402	HSALNG0097939
LINC00381,LINC00347	HSALNG0097943
LINC01078	HSALNG0097974
LMO7-AS1	HSALNG0097983
LMO7DN-IT1	HSALNG0097997
LINC00561	HSALNG0098003
LINC01034	HSALNG0098006
MYCBP2-AS1	HSALNG0098035
MYCBP2-AS2	HSALNG0098043
SCEL-AS1	HSALNG0098061
EDNRB-AS1	HSALNG0098071
LINC00446,OBI1-AS1	HSALNG0098080
LINC01069	HSALNG0098079
LINC00331	HSALNG0098109
RBM26-AS1	HSALNG0098147
NDFIP2-AS1	HSALNG0098148
LINC01068	HSALNG0098152
LINC01038	HSALNG0098164
LINC01080,LINC00382	HSALNG0098166
LINC00377	HSALNG0098201
LINC00564	HSALNG0098219
LINC00333	HSALNG0098316
LINC00375	HSALNG0098327
LINC00351	HSALNG0098336
LINC00430	HSALNG0098404
MIR4500HG	HSALNG0098416
LINC00397	HSALNG0098429
LINC00373	HSALNG0098442
LINC00433,LINC00560	HSALNG0098449
LINC00440	HSALNG0098482
LINC01047	HSALNG0098480
LINC02336	HSALNG0098489
LINC01040	HSALNG0098500
LINC00353	HSALNG0098506
LINC00559	HSALNG0098541
LINC01049	HSALNG0098566
LINC00410	HSALNG0098585
LINC00380	HSALNG0098593
LINC00379	HSALNG0098595
MIR17HG	HSALNG0098601
GPC5-AS2	HSALNG0098616
GPC5-IT1	HSALNG0098618
GPC5-AS1	HSALNG0098624
LINC00363	HSALNG0098629
GPC6-AS2	HSALNG0144015
GPC6-AS1	HSALNG0098648
LINC00391	HSALNG0098679
SOX21-AS1	HSALNG0098680
SOX21-AS1	HSALNG0098682
LINC00557	HSALNG0098697
CLDN10-AS1	HSALNG0098722
DNAJC3-DT	HSALNG0098734
LINC00456	HSALNG0098790
FARP1-AS1	HSALNG0098857
STK24-AS1	HSALNG0098863
DOCK9-AS1	HSALNG0098879
DOCK9-DT	HSALNG0098888
UBAC2-AS1	HSALNG0098898
LINC01232,LINC00449	HSALNG0098920
LINC01039	HSALNG0098931
CLYBL-AS2	HSALNG0098935
CLYBL-AS1	HSALNG0098937
LINC00554	HSALNG0098959
PCCA-DT	HSALNG0098964
PCCA-AS1	HSALNG0098980
NALCN-AS1	HSALNG0098991
LINC00411	HSALNG0098992
FGF14-IT1	HSALNG0099017
FGF14-AS1	HSALNG0099019
FGF14-AS2	HSALNG0099020
LINC00555	HSALNG0099027
LINC00283	HSALNG0099037
LINC01309	HSALNG0099063
DAOA-AS1	HSALNG0099122
LINC00343	HSALNG0099129
LINC00460	HSALNG0099182
LINC00443,LINC00551	HSALNG0099195
FAM155A-IT1	HSALNG0099233
MYO16-AS2	HSALNG0099279
MYO16-AS1	HSALNG0099282
LINC00370	HSALNG0099286
LINC01067	HSALNG0099288
LINC00399	HSALNG0099296
LINC00676	HSALNG0099321
LINC00396	HSALNG0099346
COL4A2-AS1	HSALNG0099371
LINC00567	HSALNG0099401
PRECSIT	HSALNG0141617
ANKRD10-IT1	HSALNG0099405
LINC00431	HSALNG0099414
LINC00368	HSALNG0099419
ARHGEF7-AS2	HSALNG0099420
ARHGEF7-IT1	HSALNG0099423
ARHGEF7-AS1	HSALNG0099424
LINC02337	HSALNG0099446
LINC00354,SOX1-OT	HSALNG0099453
LINC00404	HSALNG0144035
LINC01070	HSALNG0099481
LINC01043	HSALNG0099486
LINC01044	HSALNG0099487
ATP11A-AS1	HSALNG0099528
MCF2L-AS1	HSALNG0144037
F10-AS1	HSALNG0099563
GRTP1-AS1	HSALNG0099584
DCUN1D2-AS	HSALNG0099596
LINC00552	HSALNG0144039
GAS6-AS1	HSALNG0099625
GAS6-DT	HSALNG0099631
LINC00454	HSALNG0099633
LINC00565	HSALNG0099639
RASA3-IT1	HSALNG0099648
LINC01054	HSALNG0099675
LINC02297	HSALNG0099700
LINC01297	HSALNG0144189
EGILA	HSALNG0099826
LINC00641	HSALNG0099873
LINC02332	HSALNG0099957
PRMT5-AS1	HSALNG0099987
MHRT	HSALNG0100037
ZFHX2-AS1	HSALNG0100050
DHRS4-AS1,LINC00596	HSALNG0100070
LINC02286	HSALNG0100170
LINC02306	HSALNG0100193
LINC02588,LINC02293,LINC00645,MIR4307HG	HSALNG0100219
LINC02294	HSALNG0100222
LINC02300	HSALNG0100281
FOXG1-AS1	HSALNG0100287
LINC01551	HSALNG0100289
LINC02282	HSALNG0100290
LINC02281	HSALNG0100292
LINC02327	HSALNG0100296
LINC02326	HSALNG0100300
G2E3-AS1	HSALNG0100348
LINC02313	HSALNG0100424
ARHGAP5-AS1	HSALNG0100434
EGLN3-AS1	HSALNG0100495
LINC00609	HSALNG0100629
PTCSC3	HSALNG0100636
NKX2-1-AS1	HSALNG0100663
SLC25A21-AS1	HSALNG0100684
LINC00517	HSALNG0100714
LINC00639	HSALNG0100744
SEC23A-AS1	HSALNG0100762
LINC02315	HSALNG0100822
LINC02307	HSALNG0100880
LINC02277,LINC02302	HSALNG0100927
LINC02303	HSALNG0100987
LINC00871	HSALNG0100989
LINC00648	HSALNG0101017
LINC01588	HSALNG0101134
LINC00519	HSALNG0101238
LINC00640	HSALNG0101239
LINC02310	HSALNG0101243
FRMD6-AS2,FRMD6-AS1	HSALNG0101247
LINC02319	HSALNG0101267
LINC02331	HSALNG0101358
KTN1-AS1	HSALNG0101470
LINC00520	HSALNG0101489
LINC02284	HSALNG0101515
OTX2-AS1	HSALNG0101546
PSMA3-AS1	HSALNG0101614
LINC01500	HSALNG0101644
LINC02322	HSALNG0101705
SALRNA1	HSALNG0101725
LINC01303	HSALNG0101771
HIF1A-AS2,HIF1A-AS1,HIF1A-AS3	HSALNG0101776
LINC00644	HSALNG0101795
LINC02324	HSALNG0101945
FUT8-AS1	HSALNG0144243
LINC02290	HSALNG0101995
ACTN1-AS1	HSALNG0102131
